System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,CPU6-STATE,CPU6-CURR_FREQ,CPU6-CURR_LOAD,CPU7-STATE,CPU7-CURR_FREQ,CPU7-CURR_LOAD,CPU8-STATE,CPU8-CURR_FREQ,CPU8-CURR_LOAD,CPU9-STATE,CPU9-CURR_FREQ,CPU9-CURR_LOAD,CPU10-STATE,CPU10-CURR_FREQ,CPU10-CURR_LOAD,CPU11-STATE,CPU11-CURR_FREQ,CPU11-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva-STATE,pva-CURR_FREQ,nvdec-STATE,nvdec-CURR_FREQ,nvenc-STATE,nvenc-CURR_FREQ,nvjpg0-STATE,nvjpg0-CURR_FREQ,nvjpg1-STATE,nvjpg1-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,cpu-thermal-CURR_TEMP,cpu-thermal-SW_THROTTLING_TEMP,cpu-thermal-SW_SHUTDOWN_TEMP,cv0-thermal-CURR_TEMP,cv0-thermal-SW_THROTTLING_TEMP,cv0-thermal-SW_SHUTDOWN_TEMP,cv1-thermal-CURR_TEMP,cv1-thermal-SW_THROTTLING_TEMP,cv1-thermal-SW_SHUTDOWN_TEMP,cv2-thermal-CURR_TEMP,cv2-thermal-SW_THROTTLING_TEMP,cv2-thermal-SW_SHUTDOWN_TEMP,gpu-thermal-CURR_TEMP,gpu-thermal-SW_THROTTLING_TEMP,gpu-thermal-SW_SHUTDOWN_TEMP,soc0-thermal-CURR_TEMP,soc0-thermal-SW_THROTTLING_TEMP,soc0-thermal-SW_SHUTDOWN_TEMP,soc1-thermal-CURR_TEMP,soc1-thermal-SW_THROTTLING_TEMP,soc1-thermal-SW_SHUTDOWN_TEMP,soc2-thermal-CURR_TEMP,soc2-thermal-SW_THROTTLING_TEMP,soc2-thermal-SW_SHUTDOWN_TEMP,tj-thermal-CURR_TEMP,tj-thermal-SW_THROTTLING_TEMP,tj-thermal-SW_SHUTDOWN_TEMP,VDD_GPU_SOC-WARN_CURRENT,VDD_GPU_SOC-CRIT_CURRENT,VDD_GPU_SOC-IN_VOLTAGE,VDD_GPU_SOC-IN_CURRENT,VDD_GPU_SOC-IN_POWER,VDD_GPU_SOC-AVG_POWER,VDD_CPU_CV-WARN_CURRENT,VDD_CPU_CV-CRIT_CURRENT,VDD_CPU_CV-IN_VOLTAGE,VDD_CPU_CV-IN_CURRENT,VDD_CPU_CV-IN_POWER,VDD_CPU_CV-AVG_POWER,VIN_SYS_5V0-WARN_CURRENT,VIN_SYS_5V0-CRIT_CURRENT,VIN_SYS_5V0-IN_VOLTAGE,VIN_SYS_5V0-IN_CURRENT,VIN_SYS_5V0-IN_POWER,VIN_SYS_5V0-AVG_POWER,VDDQ_VDD2_1V8AO-WARN_CURRENT,VDDQ_VDD2_1V8AO-CRIT_CURRENT,VDDQ_VDD2_1V8AO-IN_VOLTAGE,VDDQ_VDD2_1V8AO-IN_CURRENT,VDDQ_VDD2_1V8AO-IN_POWER,VDDQ_VDD2_1V8AO-AVG_POWER,fan1-FAN_PROFILE,fan1-FAN_GOVERNOR,fan1-FAN_CONTROL,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
01:28:08,MAXN,True,729.6,4,True,1267.2,3,True,1267.2,1,True,1267.2,13,True,1971.2,0,True,1971.2,0,True,1971.2,72,True,1971.2,0,True,729.6,0,True,729.6,15,True,729.6,0,True,729.6,2,1185.75,5,204.0,902,38150,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.0,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,62.7,112.0,117.5,63.7,112.0,117.5,63.7,112.0,117.5,62.4,112.0,117.5,68.0,-,117.5,81900,81900,19656,700,13759,5650,81900,81900,19664,100,1966,638,81900,81900,5048,2040,10297,6460,81900,81900,5032,680,3421,1349,cool,cont,close_loop,79,1299,30515,57807
01:28:09,MAXN,True,1971.2,5,True,1267.2,1,True,1267.2,1,True,1267.2,12,True,729.6,0,True,729.6,0,True,729.6,35,True,729.6,8,True,1971.2,10,True,1971.2,1,True,1971.2,43,True,1971.2,9,1185.75,98,204.0,898,38150,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.6,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.8,112.0,117.5,64.1,112.0,117.5,63.9,112.0,117.5,62.8,112.0,117.5,67.6,-,117.5,81900,81900,19544,1360,26579,5651,81900,81900,19552,80,1564,638,81900,81900,5040,2680,13507,6460,81900,81900,5016,1280,6420,1349,cool,cont,close_loop,79,1301,30515,57807
01:28:10,MAXN,True,729.6,5,True,729.6,11,True,729.6,1,True,729.6,2,True,1971.2,32,True,1971.2,0,True,1971.2,3,True,1971.2,0,True,729.6,7,True,729.6,0,True,729.6,28,True,729.6,12,1185.75,99,204.0,1034,38150,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.5,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.5,112.0,117.5,64.1,112.0,117.5,63.8,112.0,117.5,62.8,112.0,117.5,68.5,-,117.5,81900,81900,19568,1180,23090,5651,81900,81900,19576,80,1566,638,81900,81900,5040,2900,14616,6460,81900,81900,5016,1380,6922,1349,cool,cont,close_loop,79,1299,30515,57807
01:28:11,MAXN,True,1971.2,3,True,1971.2,1,True,1971.2,1,True,1971.2,59,True,729.6,4,True,729.6,1,True,729.6,0,True,729.6,0,True,729.6,1,True,729.6,29,True,729.6,1,True,729.6,1,1185.75,98,204.0,1098,38150,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.0,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.6,112.0,117.5,64.1,112.0,117.5,63.8,112.0,117.5,62.7,112.0,117.5,68.0,-,117.5,81900,81900,19568,1160,22698,5651,81900,81900,19576,80,1566,638,81900,81900,5040,2920,14716,6460,81900,81900,5016,1380,6922,1349,cool,cont,close_loop,79,1299,30515,57807
01:28:12,MAXN,True,1971.2,6,True,1971.2,2,True,1971.2,0,True,1971.2,65,True,729.6,0,True,729.6,2,True,729.6,0,True,729.6,0,True,729.6,2,True,729.6,18,True,729.6,14,True,729.6,0,1185.75,99,204.0,1123,38150,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.5,112.0,117.5,64.2,112.0,117.5,64.0,112.0,117.5,62.7,112.0,117.5,67.9,-,117.5,81900,81900,19568,1160,22698,5652,81900,81900,19568,80,1565,639,81900,81900,5040,2920,14716,6460,81900,81900,5016,1400,7022,1350,cool,cont,close_loop,79,1301,30515,57807
01:28:13,MAXN,True,1971.2,15,True,1971.2,55,True,1971.2,1,True,1971.2,7,True,1267.2,0,True,1267.2,0,True,1267.2,0,True,1267.2,6,True,729.6,1,True,729.6,27,True,729.6,1,True,729.6,3,1122.0,5,204.0,817,38150,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.9,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,62.5,112.0,117.5,63.8,112.0,117.5,63.7,112.0,117.5,62.4,112.0,117.5,67.9,-,117.5,81900,81900,19672,600,11803,5652,81900,81900,19680,100,1968,639,81900,81900,5048,1880,9490,6460,81900,81900,5040,560,2822,1350,cool,cont,close_loop,79,1299,30515,57807
01:28:14,MAXN,True,1971.2,5,True,1971.2,60,True,1971.2,2,True,1971.2,1,True,729.6,3,True,729.6,1,True,729.6,1,True,729.6,22,True,729.6,5,True,729.6,1,True,729.6,3,True,729.6,22,1185.75,99,204.0,896,38150,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.9,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.5,112.0,117.5,64.2,112.0,117.5,63.8,112.0,117.5,62.8,112.0,117.5,67.9,-,117.5,81900,81900,19552,1320,25808,5652,81900,81900,19552,80,1564,639,81900,81900,5040,2700,13608,6461,81900,81900,5016,1260,6320,1350,cool,cont,close_loop,79,1301,30515,57807
01:28:15,MAXN,True,1971.2,5,True,1971.2,67,True,1971.2,0,True,1971.2,2,True,729.6,2,True,1267.2,0,True,1267.2,0,True,1267.2,0,True,729.6,1,True,729.6,1,True,729.6,0,True,729.6,19,1185.75,5,204.0,896,38151,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.1,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,63.2,112.0,117.5,63.9,112.0,117.5,63.9,112.0,117.5,62.7,112.0,117.5,68.1,-,117.5,81900,81900,19624,880,17269,5653,81900,81900,19624,80,1569,639,81900,81900,5040,2360,11894,6461,81900,81900,5024,920,4622,1350,cool,cont,close_loop,79,1299,30515,57807
01:28:16,MAXN,True,806.4,31,True,806.4,30,True,806.4,8,True,806.4,7,True,729.6,22,True,729.6,38,True,729.6,3,True,729.6,3,True,1190.4,39,True,1190.4,6,True,1190.4,0,True,1190.4,1,1185.75,98,204.0,798,38146,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.8,112.0,117.5,64.4,112.0,117.5,63.9,112.0,117.5,62.9,112.0,117.5,67.8,-,117.5,81900,81900,19536,1440,28131,5653,81900,81900,19544,100,1954,639,81900,81900,5040,2560,12902,6461,81900,81900,5016,1160,5818,1350,cool,cont,close_loop,79,1299,30515,57807
01:28:17,MAXN,True,729.6,5,True,729.6,1,True,729.6,0,True,729.6,3,True,1881.6,8,True,1881.6,34,True,1881.6,1,True,1881.6,1,True,1267.2,1,True,1267.2,57,True,1267.2,24,True,1267.2,0,1185.75,98,204.0,988,38146,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.4,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.4,112.0,117.5,64.2,112.0,117.5,64.1,112.0,117.5,62.8,112.0,117.5,68.2,-,117.5,81900,81900,19560,1200,23481,5654,81900,81900,19568,100,1956,639,81900,81900,5040,2900,14616,6461,81900,81900,5016,1380,6922,1350,cool,cont,close_loop,79,1299,30515,57807
01:28:18,MAXN,True,1971.2,4,True,1971.2,1,True,1971.2,12,True,1971.2,9,True,729.6,9,True,729.6,2,True,729.6,2,True,729.6,57,True,729.6,37,True,729.6,0,True,729.6,2,True,729.6,0,1185.75,98,204.0,1073,38146,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.5,112.0,117.5,64.1,112.0,117.5,64.0,112.0,117.5,62.8,112.0,117.5,67.8,-,117.5,81900,81900,19568,1160,22698,5654,81900,81900,19568,100,1956,639,81900,81900,5040,2900,14616,6461,81900,81900,5016,1380,6922,1350,cool,cont,close_loop,79,1297,30515,57807
01:28:19,MAXN,True,1190.4,4,True,1190.4,0,True,1190.4,61,True,1190.4,1,True,729.6,2,True,729.6,0,True,729.6,2,True,729.6,61,True,1267.2,1,True,1267.2,0,True,1267.2,1,True,1267.2,0,1185.75,98,204.0,1117,38146,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.5,112.0,117.5,64.2,112.0,117.5,64.0,112.0,117.5,62.8,112.0,117.5,67.8,-,117.5,81900,81900,19568,1180,22698,5654,81900,81900,19576,80,1566,639,81900,81900,5040,2900,14616,6461,81900,81900,5016,1400,7022,1350,cool,cont,close_loop,79,1300,30515,57807
01:28:20,MAXN,True,1971.2,4,True,1971.2,2,True,1971.2,53,True,1971.2,30,True,729.6,3,True,729.6,0,True,729.6,31,True,729.6,30,True,729.6,27,True,729.6,9,True,729.6,0,True,729.6,1,1185.75,99,204.0,794,38154,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,66.3,112.0,117.5,64.6,112.0,117.5,63.9,112.0,117.5,63.0,112.0,117.5,67.8,-,117.5,81900,81900,19576,1220,23882,5655,81900,81900,19584,100,1958,639,81900,81900,5040,2280,11491,6462,81900,81900,5024,960,4823,1350,cool,cont,close_loop,79,1301,30515,57807
01:28:21,MAXN,True,1971.2,4,True,1971.2,42,True,1971.2,1,True,1971.2,1,True,729.6,2,True,729.6,0,True,729.6,0,True,729.6,58,True,1267.2,4,True,1267.2,0,True,1267.2,1,True,1267.2,0,1185.75,99,204.0,921,38154,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.9,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.5,112.0,117.5,64.2,112.0,117.5,64.1,112.0,117.5,62.8,112.0,117.5,67.9,-,117.5,81900,81900,19560,1280,25036,5655,81900,81900,19560,80,1564,639,81900,81900,5040,2780,14011,6462,81900,81900,5016,1320,6621,1350,cool,cont,close_loop,79,1299,30515,57807
01:28:22,MAXN,True,1971.2,4,True,1971.2,81,True,1971.2,0,True,1971.2,1,True,729.6,1,True,729.6,21,True,729.6,1,True,729.6,33,True,729.6,22,True,729.6,0,True,729.6,3,True,729.6,0,1020.0,99,204.0,711,38160,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.2,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,65.4,112.0,117.5,64.2,112.0,117.5,63.8,112.0,117.5,62.9,112.0,117.5,68.2,-,117.5,81900,81900,19616,960,18831,5656,81900,81900,19624,120,2354,639,81900,81900,5048,2100,10600,6462,81900,81900,5032,820,4126,1351,cool,cont,close_loop,79,1298,30515,57807
01:28:23,MAXN,True,729.6,5,True,1971.2,7,True,1971.2,2,True,1971.2,56,True,1971.2,1,True,1971.2,0,True,1971.2,17,True,1971.2,34,True,729.6,12,True,729.6,1,True,1267.2,0,True,1267.2,0,1185.75,98,204.0,865,38160,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.9,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.5,112.0,117.5,64.2,112.0,117.5,63.9,112.0,117.5,62.9,112.0,117.5,68.1,-,117.5,81900,81900,19552,1300,25417,5656,81900,81900,19560,80,1564,639,81900,81900,5040,2740,13809,6462,81900,81900,5016,1280,6520,1351,cool,cont,close_loop,79,1300,30515,57807
01:28:24,MAXN,True,729.6,4,True,729.6,2,True,729.6,18,True,729.6,9,True,1267.2,0,True,1267.2,1,True,1267.2,0,True,1267.2,60,True,729.6,6,True,729.6,0,True,729.6,0,True,729.6,1,1185.75,99,204.0,1010,38160,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.1,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.3,112.0,117.5,64.2,112.0,117.5,63.8,112.0,117.5,62.8,112.0,117.5,68.1,-,117.5,81900,81900,19568,1180,23090,5656,81900,81900,19576,80,1566,639,81900,81900,5040,2880,14515,6462,81900,81900,5016,1360,6821,1351,cool,cont,close_loop,79,1301,30515,57807
01:28:25,MAXN,True,729.6,6,True,729.6,17,True,729.6,4,True,729.6,5,True,729.6,0,True,729.6,0,True,729.6,36,True,729.6,80,True,1267.2,2,True,1267.2,0,True,1267.2,4,True,1267.2,0,1185.75,99,204.0,762,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,66.6,112.0,117.5,64.6,112.0,117.5,63.8,112.0,117.5,63.2,112.0,117.5,67.8,-,117.5,81900,81900,19536,1480,28913,5657,81900,81900,19544,80,1563,639,81900,81900,5040,2420,12196,6462,81900,81900,5024,1060,5325,1351,cool,cont,close_loop,79,1299,30515,57807
01:28:26,MAXN,True,1971.2,20,True,1971.2,1,True,1971.2,2,True,1971.2,4,True,1574.4,0,True,1574.4,0,True,1574.4,0,True,1574.4,58,True,729.6,4,True,729.6,0,True,729.6,0,True,729.6,2,1185.75,99,204.0,952,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.7,112.0,117.5,64.2,112.0,117.5,64.0,112.0,117.5,62.9,112.0,117.5,67.9,-,117.5,81900,81900,19568,1200,23481,5657,81900,81900,19568,80,1565,639,81900,81900,5040,2840,14414,6463,81900,81900,5016,1340,6721,1351,cool,cont,close_loop,79,1300,30515,57807
01:28:27,MAXN,True,729.6,21,True,729.6,3,True,1971.2,2,True,1971.2,2,True,1971.2,0,True,1971.2,1,True,1971.2,0,True,1971.2,65,True,729.6,5,True,729.6,1,True,729.6,1,True,729.6,2,1185.75,5,204.0,924,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.9,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,62.8,112.0,117.5,64.0,112.0,117.5,63.9,112.0,117.5,62.6,112.0,117.5,67.9,-,117.5,81900,81900,19624,880,17269,5658,81900,81900,19624,100,1962,639,81900,81900,5040,2380,11995,6463,81900,81900,5024,920,4622,1351,cool,cont,close_loop,79,1301,30515,57807
01:28:28,MAXN,True,729.6,4,True,1267.2,1,True,1267.2,0,True,1267.2,23,True,729.6,0,True,729.6,0,True,729.6,0,True,729.6,64,True,1881.6,0,True,1881.6,22,True,1881.6,12,True,1881.6,1,1185.75,99,204.0,810,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.9,112.0,117.5,64.3,112.0,117.5,63.8,112.0,117.5,62.9,112.0,117.5,67.7,-,117.5,81900,81900,19544,1460,28534,5658,81900,81900,19544,80,1563,639,81900,81900,5040,2560,12902,6463,81900,81900,5016,1160,5818,1351,cool,cont,close_loop,79,1299,30515,57807
01:28:29,MAXN,True,1971.2,7,True,1971.2,2,True,1971.2,13,True,1971.2,2,True,729.6,0,True,729.6,0,True,729.6,0,True,729.6,1,True,1881.6,0,True,1881.6,64,True,1881.6,1,True,1881.6,0,1185.75,98,204.0,984,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.9,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.5,112.0,117.5,64.2,112.0,117.5,64.0,112.0,117.5,62.8,112.0,117.5,67.9,-,117.5,81900,81900,19568,1180,23090,5659,81900,81900,19576,80,1956,639,81900,81900,5040,2860,14414,6463,81900,81900,5016,1360,6821,1351,cool,cont,close_loop,79,1298,30515,57807
01:28:30,MAXN,True,729.6,4,True,729.6,16,True,729.6,2,True,1267.2,3,True,729.6,1,True,729.6,0,True,729.6,0,True,729.6,3,True,1113.6,0,True,1113.6,60,True,1113.6,2,True,1113.6,0,1185.75,98,204.0,1062,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.9,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.4,112.0,117.5,64.1,112.0,117.5,63.9,112.0,117.5,62.8,112.0,117.5,67.8,-,117.5,81900,81900,19568,1140,22307,5659,81900,81900,19576,80,1566,639,81900,81900,5040,2880,14515,6463,81900,81900,5016,1360,6821,1351,cool,cont,close_loop,79,1299,30515,57807
01:28:31,MAXN,True,729.6,4,True,729.6,1,True,729.6,1,True,729.6,2,True,729.6,4,True,729.6,19,True,729.6,3,True,729.6,1,True,1971.2,1,True,1971.2,61,True,1971.2,0,True,1971.2,0,1185.75,98,204.0,1094,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.4,112.0,117.5,64.2,112.0,117.5,63.8,112.0,117.5,62.8,112.0,117.5,67.8,-,117.5,81900,81900,19568,1140,22307,5659,81900,81900,19576,100,1957,639,81900,81900,5040,2880,14515,6463,81900,81900,5016,1360,6821,1352,cool,cont,close_loop,79,1298,30515,57807
01:28:32,MAXN,True,729.6,4,True,729.6,4,True,729.6,1,True,729.6,4,True,729.6,1,True,729.6,0,True,729.6,30,True,729.6,13,True,729.6,0,True,729.6,75,True,729.6,5,True,729.6,0,1185.75,99,204.0,788,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,66.1,112.0,117.5,64.5,112.0,117.5,63.9,112.0,117.5,63.1,112.0,117.5,67.8,-,117.5,81900,81900,19568,1320,25829,5660,81900,81900,19568,100,1956,639,81900,81900,5040,2320,11692,6464,81900,81900,5024,980,4923,1352,cool,cont,close_loop,79,1302,30515,57807
01:28:33,MAXN,True,1971.2,6,True,1971.2,3,True,1971.2,3,True,1971.2,1,True,729.6,3,True,729.6,0,True,729.6,0,True,729.6,1,True,1971.2,1,True,1971.2,45,True,1971.2,14,True,1971.2,5,1185.75,98,204.0,883,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.4,112.0,117.5,64.3,112.0,117.5,63.9,112.0,117.5,62.9,112.0,117.5,67.8,-,117.5,81900,81900,19560,1300,25417,5660,81900,81900,19568,80,1565,639,81900,81900,5040,2700,13608,6464,81900,81900,5016,1280,6420,1352,cool,cont,close_loop,79,1301,30515,57807
01:28:34,MAXN,True,729.6,4,True,1971.2,0,True,1971.2,0,True,1971.2,5,True,729.6,1,True,729.6,1,True,729.6,1,True,729.6,0,True,1971.2,2,True,1971.2,71,True,1971.2,1,True,1971.2,12,1185.75,4,204.0,793,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.6,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,62.7,112.0,117.5,63.8,112.0,117.5,63.9,112.0,117.5,62.4,112.0,117.5,67.6,-,117.5,81900,81900,19656,720,14152,5661,81900,81900,19664,100,1966,639,81900,81900,5048,2040,10297,6464,81900,81900,5032,700,3522,1352,cool,cont,close_loop,79,1299,30515,57807
01:28:35,MAXN,True,1971.2,3,True,1971.2,11,True,729.6,0,True,729.6,1,True,729.6,0,True,729.6,0,True,1267.2,1,True,1267.2,12,True,1971.2,49,True,1971.2,20,True,1971.2,14,True,1971.2,2,1185.75,81,204.0,822,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.0,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.4,112.0,117.5,64.2,112.0,117.5,63.9,112.0,117.5,62.8,112.0,117.5,68.0,-,117.5,81900,81900,19552,1360,26590,5661,81900,81900,19560,80,1564,639,81900,81900,5040,2620,13204,6464,81900,81900,5016,1220,6119,1352,cool,cont,close_loop,79,1301,30515,57807
01:28:36,MAXN,True,1971.2,32,True,1971.2,22,True,1971.2,1,True,1971.2,3,True,1267.2,1,True,1267.2,0,True,1267.2,0,True,1267.2,0,True,729.6,13,True,729.6,0,True,729.6,17,True,729.6,2,1185.75,98,204.0,984,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.0,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.4,112.0,117.5,64.3,112.0,117.5,64.0,112.0,117.5,62.8,112.0,117.5,68.2,-,117.5,81900,81900,19568,1160,22698,5661,81900,81900,19576,80,1566,639,81900,81900,5040,2840,14313,6464,81900,81900,5016,1360,6821,1352,cool,cont,close_loop,79,1300,30515,57807
01:28:37,MAXN,True,1804.8,4,True,1804.8,60,True,1804.8,0,True,1804.8,1,True,729.6,0,True,729.6,0,True,729.6,0,True,729.6,0,True,1267.2,1,True,1267.2,2,True,1267.2,19,True,1267.2,0,1185.75,71,204.0,1059,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,67.8,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,64.3,112.0,117.5,64.2,112.0,117.5,63.9,112.0,117.5,62.8,112.0,117.5,68.0,-,117.5,81900,81900,19576,1140,22316,5662,81900,81900,19576,80,1566,639,81900,81900,5040,2860,14414,6464,81900,81900,5016,1360,6821,1352,cool,cont,close_loop,79,1299,30515,57807
01:28:38,MAXN,True,1881.6,3,True,1881.6,62,True,1881.6,1,True,1881.6,1,True,729.6,2,True,729.6,0,True,729.6,0,True,729.6,0,True,1190.4,1,True,1190.4,0,True,1190.4,21,True,1190.4,2,1185.75,5,204.0,1044,38162,54793,70,1932,27396,7,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,68.1,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,-256000,112.0,117.5,63.4,112.0,117.5,64.0,112.0,117.5,64.0,112.0,117.5,62.7,112.0,117.5,68.0,-,117.5,81900,81900,19600,1020,19992,5662,81900,81900,19600,80,1568,639,81900,81900,5040,2620,13204,6464,81900,81900,5024,1140,5727,1352,cool,cont,close_loop,79,1301,30515,57807
